row_id,yhat
412,0.7799999713897705
413,0.5860000252723694
414,0.1080000028014183
415,0.24899999797344208
416,0.972000002861023
417,0.1340000033378601
418,0.06499999761581421
419,0.23199999332427979
420,0.39800000190734863
421,0.5
422,0.34599998593330383
423,0.5440000295639038
424,0.16300000250339508
425,0.5960000157356262
426,0.33399999141693115
427,0.3199999928474426
428,0.5170000195503235
429,0.38999998569488525
430,0.5299999713897705
431,0.08799999952316284
432,0.40799999237060547
433,0.23100000619888306
434,0.35499998927116394
435,0.296999990940094
436,0.08500000089406967
437,0.3199999928474426
438,0.3790000081062317
439,0.0560000017285347
440,0.39500001072883606
441,0.14000000059604645
442,0.1080000028014183
443,0.34299999475479126
444,0.0689999982714653
445,0.14900000393390656
446,0.15199999511241913
447,0.26600000262260437
448,0.3889999985694885
449,0.36399999260902405
450,0.0820000022649765
451,0.23800000548362732
452,0.382999986410141
453,0.6320000290870667
454,0.08799999952316284
455,0.656000018119812
456,0.44600000977516174
457,0.20999999344348907
458,0.2800000011920929
459,0.5770000219345093
460,0.0860000029206276
461,0.05999999865889549
462,0.7789999842643738
463,0.06499999761581421
464,0.19200000166893005
465,0.2919999957084656
466,0.6600000262260437
467,0.05000000074505806
468,0.27799999713897705
469,0.15000000596046448
470,0.1469999998807907
471,0.04600000008940697
472,0.4480000138282776
473,0.08799999952316284
474,0.40799999237060547
475,0.07599999755620956
476,0.4480000138282776
477,0.1889999955892563
478,0.05999999865889549
479,0.21899999678134918
480,0.28600001335144043
481,0.26600000262260437
482,0.29100000858306885
483,0.32100000977516174
484,0.3569999933242798
485,0.2809999883174896
486,0.0560000017285347
487,0.9350000023841858
488,0.054999999701976776
489,0.10999999940395355
490,0.1289999932050705
491,0.10199999809265137
492,0.06199999898672104
493,0.33000001311302185
494,0.3630000054836273
495,0.1679999977350235
496,0.3440000116825104
497,0.08799999952316284
498,0.30300000309944153
499,0.6850000023841858
500,0.21400000154972076
501,0.6140000224113464
502,0.13300000131130219
503,0.09600000083446503
504,0.2590000033378601
505,0.054999999701976776
506,0.4320000112056732
507,0.20900000631809235
508,0.11599999666213989
509,0.14399999380111694
510,0.03200000151991844
511,0.2160000056028366
512,0.35199999809265137
513,0.11900000274181366
514,0.23399999737739563
515,0.8410000205039978
516,0.02800000086426735
517,0.20200000703334808
518,0.49799999594688416
519,0.35899999737739563
520,0.1979999989271164
521,0.2160000056028366
522,0.3490000069141388
523,0.03099999949336052
524,0.4189999997615814
525,0.7129999995231628
526,0.33500000834465027
527,0.1770000010728836
528,0.039000000804662704
529,0.11900000274181366
530,0.2709999978542328
531,0.31700000166893005
532,0.052000001072883606
533,0.1459999978542328
534,0.20000000298023224
535,0.5230000019073486
536,0.14399999380111694
537,0.3050000071525574
538,0.19200000166893005
539,0.17000000178813934
540,0.13300000131130219
541,0.12800000607967377
542,0.2879999876022339
543,0.45899999141693115
544,0.25699999928474426
545,0.12999999523162842
546,0.07699999958276749
547,0.0989999994635582
548,0.15600000321865082
549,0.23600000143051147
550,0.10899999737739563
551,0.5440000295639038
552,0.061000000685453415
553,0.23800000548362732
554,0.06800000369548798
555,0.03700000047683716
556,0.10300000011920929
557,0.34599998593330383
558,0.4309999942779541
559,0.08799999952316284
560,0.22499999403953552
561,0.1459999978542328
562,0.10499999672174454
563,0.10899999737739563
564,0.08900000154972076
565,0.4699999988079071
566,0.12600000202655792
567,0.6129999756813049
568,0.3970000147819519
569,0.16300000250339508
570,0.06599999964237213
571,0.4359999895095825
572,0.2460000067949295
573,0.14399999380111694
574,0.3700000047683716
575,0.032999999821186066
576,0.335999995470047
577,0.09300000220537186
578,0.36899998784065247
579,0.24400000274181366
580,0.2840000092983246
581,0.04500000178813934
582,0.6679999828338623
583,0.1120000034570694
584,0.12600000202655792
585,0.11100000143051147
586,0.16099999845027924
587,0.7870000004768372
588,0.26499998569488525
589,0.1080000028014183
590,0.11599999666213989
591,0.5619999766349792
592,0.10199999809265137
593,0.28299999237060547
594,0.3970000147819519
595,0.44600000977516174
596,0.5049999952316284
597,0.3970000147819519
598,0.4740000069141388
599,0.3959999978542328
600,0.4269999861717224
601,0.5230000019073486
602,0.546999990940094
603,0.1459999978542328
604,0.125
605,0.48899999260902405
606,0.18700000643730164
607,0.3050000071525574
608,0.39100000262260437
609,0.1850000023841858
610,0.11999999731779099
611,0.14800000190734863
612,0.04100000113248825
613,0.09700000286102295
614,0.05400000140070915
615,0.11999999731779099
616,0.11599999666213989
617,0.3140000104904175
618,0.08799999952316284
619,0.10599999874830246
620,0.07199999690055847
621,0.057999998331069946
622,0.37599998712539673
623,0.4359999895095825
624,0.546999990940094
625,0.24899999797344208
626,0.07900000363588333
627,0.4390000104904175
628,0.1599999964237213
629,0.09000000357627869
630,0.7310000061988831
631,0.16200000047683716
632,0.2280000001192093
633,0.4490000009536743
634,0.11500000208616257
635,0.6399999856948853
636,0.1509999930858612
637,0.07199999690055847
638,0.26100000739097595
639,0.4480000138282776
640,0.3370000123977661
641,0.6959999799728394
642,0.492000013589859
643,0.3499999940395355
644,0.41999998688697815
645,0.43799999356269836
646,0.0860000029206276
647,0.18199999630451202
648,0.2669999897480011
649,0.4050000011920929
650,0.05299999937415123
651,0.3310000002384186
652,0.5360000133514404
653,0.07100000232458115
654,0.029999999329447746
655,0.4749999940395355
656,0.08699999749660492
657,0.09399999678134918
658,0.656000018119812
659,0.1509999930858612
660,0.0949999988079071
661,0.2680000066757202
662,0.2529999911785126
663,0.5070000290870667
664,0.052000001072883606
665,0.5820000171661377
666,0.21299999952316284
667,0.4090000092983246
668,0.3659999966621399
669,0.09700000286102295
670,0.25099998712539673
671,0.07000000029802322
672,0.12800000607967377
673,0.3569999933242798
674,0.05299999937415123
675,0.28200000524520874
676,0.26899999380111694
677,0.328000009059906
678,0.2529999911785126
679,0.4790000021457672
680,0.5009999871253967
681,0.5199999809265137
682,0.10899999737739563
683,0.4099999964237213
684,0.12099999934434891
685,0.16699999570846558
686,0.4410000145435333
687,0.5090000033378601
688,0.33799999952316284
689,0.22100000083446503
690,0.5609999895095825
691,0.3479999899864197
692,0.41999998688697815
693,0.16200000047683716
694,0.014000000432133675
695,0.3019999861717224
696,0.44999998807907104
697,0.06199999898672104
698,0.03799999877810478
699,0.4359999895095825
700,0.09399999678134918
701,0.777999997138977
702,0.17499999701976776
703,0.12399999797344208
704,0.05900000035762787
705,0.7139999866485596
706,0.21699999272823334
707,0.17800000309944153
708,0.4620000123977661
709,0.4169999957084656
710,0.3700000047683716
711,0.05900000035762787
712,0.14300000667572021
713,0.24799999594688416
714,0.3869999945163727
715,0.2879999876022339
716,0.4429999887943268
717,0.21199999749660492
718,0.13699999451637268
719,0.052000001072883606
720,0.10100000351667404
721,0.17100000381469727
722,0.10300000011920929
723,0.30799999833106995
724,0.10899999737739563
725,0.15199999511241913
726,0.10899999737739563
727,0.7089999914169312
728,0.0949999988079071
729,0.14300000667572021
730,0.12800000607967377
731,0.28200000524520874
732,0.5419999957084656
733,0.12200000137090683
734,0.06800000369548798
735,0.14399999380111694
736,0.3709999918937683
737,0.18700000643730164
738,0.061000000685453415
739,0.1420000046491623
740,0.10400000214576721
741,0.07900000363588333
742,0.7279999852180481
743,0.2849999964237213
744,0.1550000011920929
745,0.46399998664855957
746,0.765999972820282
747,0.4259999990463257
748,0.25200000405311584
749,0.7289999723434448
750,0.3179999887943268
751,0.2240000069141388
752,0.08500000089406967
753,0.328000009059906
754,0.10100000351667404
755,0.16899999976158142
756,0.31700000166893005
757,0.08799999952316284
758,0.16899999976158142
759,0.057999998331069946
760,0.32899999618530273
761,0.21699999272823334
762,0.42100000381469727
763,0.800000011920929
764,0.5669999718666077
765,0.2619999945163727
766,0.39500001072883606
767,0.5619999766349792
768,0.1289999932050705
769,0.12399999797344208
770,0.06700000166893005
771,0.29899999499320984
772,0.12600000202655792
773,0.24699999392032623
774,0.01600000075995922
775,0.4690000116825104
776,0.13899999856948853
777,0.4259999990463257
778,0.6190000176429749
779,0.07000000029802322
780,0.15600000321865082
781,0.21799999475479126
782,0.23499999940395355
783,0.2540000081062317
784,0.640999972820282
785,0.574999988079071
786,0.11800000071525574
787,0.414000004529953
788,0.29499998688697815
789,0.36500000953674316
790,0.5109999775886536
791,0.057999998331069946
792,0.1509999930858612
793,0.08500000089406967
794,0.23999999463558197
795,0.5460000038146973
796,0.1599999964237213
797,0.035999998450279236
798,0.32100000977516174
799,0.1379999965429306
800,0.39500001072883606
801,0.10599999874830246
802,0.257999986410141
803,0.5479999780654907
804,0.34299999475479126
805,0.38999998569488525
806,0.24199999868869781
807,0.31200000643730164
808,0.2290000021457672
809,0.16300000250339508
810,0.24500000476837158
811,0.07699999958276749
812,0.5220000147819519
813,0.2409999966621399
814,0.1120000034570694
815,0.11299999803304672
816,0.20100000500679016
817,0.15299999713897705
818,0.31299999356269836
819,0.703000009059906
820,0.28200000524520874
821,0.03799999877810478
822,0.6209999918937683
823,0.3610000014305115
824,0.328000009059906
825,0.4650000035762787
826,0.2199999988079071
827,0.44999998807907104
828,0.29499998688697815
829,0.06800000369548798
830,0.06300000101327896
831,0.296999990940094
832,0.032999999821186066
833,0.08399999886751175
834,0.47099998593330383
835,0.527999997138977
836,0.4189999997615814
837,0.37700000405311584
838,0.367000013589859
839,0.2160000056028366
840,0.45399999618530273
841,0.0729999989271164
842,0.3230000138282776
843,0.6539999842643738
844,0.19099999964237213
845,0.26100000739097595
846,0.08100000023841858
847,0.19599999487400055
848,0.15399999916553497
849,0.8840000033378601
850,0.04399999976158142
851,0.18799999356269836
852,0.0860000029206276
853,0.164000004529953
854,0.6140000224113464
855,0.04899999871850014
856,0.5690000057220459
857,0.10499999672174454
858,0.16899999976158142
859,0.10300000011920929
860,0.453000009059906
861,0.6859999895095825
862,0.5019999742507935
863,0.3919999897480011
864,0.7820000052452087
865,0.3499999940395355
866,0.20399999618530273
867,0.25200000405311584
868,0.5149999856948853
869,0.035999998450279236
870,0.4399999976158142
871,0.20900000631809235
872,0.05900000035762787
873,0.03200000151991844
874,0.25
875,0.0949999988079071
876,0.10700000077486038
877,0.07999999821186066
878,0.27300000190734863
879,0.3610000014305115
880,0.29899999499320984
881,0.4000000059604645
882,0.020999999716877937
883,0.5299999713897705
884,0.44600000977516174
885,0.460999995470047
886,0.30399999022483826
887,0.06599999964237213
888,0.6439999938011169
889,0.4830000102519989
890,0.40700000524520874
891,0.843999981880188
892,0.04899999871850014
893,0.3149999976158142
894,0.3440000116825104
895,0.4090000092983246
896,0.12999999523162842
897,0.24400000274181366
898,0.07900000363588333
899,0.4580000042915344
900,0.06199999898672104
901,0.3889999985694885
902,0.5429999828338623
903,0.07599999755620956
904,0.2800000011920929
905,0.05400000140070915
906,0.33000001311302185
907,0.328000009059906
908,0.2919999957084656
909,0.1889999955892563
910,0.1679999977350235
911,0.4970000088214874
912,0.9309999942779541
913,0.24799999594688416
914,0.5509999990463257
915,0.18799999356269836
916,0.2029999941587448
917,0.2759999930858612
918,0.08799999952316284
919,0.0989999994635582
920,0.11299999803304672
921,0.17100000381469727
922,0.5070000290870667
923,0.11999999731779099
924,0.10100000351667404
925,0.12800000607967377
926,0.024000000208616257
927,0.125
928,0.04500000178813934
929,0.515999972820282
930,0.45399999618530273
931,0.1550000011920929
932,0.039000000804662704
933,0.1509999930858612
934,0.12600000202655792
935,0.18700000643730164
936,0.2800000011920929
937,0.08399999886751175
938,0.04600000008940697
939,0.1720000058412552
940,0.6100000143051147
941,0.08799999952316284
942,0.5609999895095825
943,0.15299999713897705
944,0.10199999809265137
945,0.09000000357627869
946,0.11299999803304672
947,0.0430000014603138
948,0.14800000190734863
949,0.12600000202655792
950,0.3540000021457672
951,0.17000000178813934
952,0.06800000369548798
953,0.2669999897480011
954,0.0949999988079071
955,0.45100000500679016
956,0.21699999272823334
957,0.8330000042915344
958,0.6169999837875366
959,0.2409999966621399
960,0.07400000095367432
961,0.24199999868869781
962,0.3009999990463257
963,0.35199999809265137
964,0.44200000166893005
965,0.13099999725818634
966,0.10400000214576721
967,0.6159999966621399
968,0.07900000363588333
969,0.6589999794960022
970,0.10400000214576721
971,0.4429999887943268
972,0.02199999988079071
973,0.24300000071525574
974,0.6050000190734863
975,0.0949999988079071
976,0.06199999898672104
977,0.39800000190734863
978,0.7689999938011169
979,0.09000000357627869
980,0.09200000017881393
981,0.40299999713897705
982,0.2160000056028366
983,0.028999999165534973
984,0.06300000101327896
985,0.15399999916553497
986,0.12399999797344208
987,0.10999999940395355
988,0.10000000149011612
989,0.23199999332427979
990,0.5929999947547913
991,0.4359999895095825
992,0.06599999964237213
993,0.03400000184774399
994,0.09300000220537186
995,0.48500001430511475
996,0.10000000149011612
997,0.0949999988079071
998,0.4230000078678131
999,0.32199999690055847
1000,0.09700000286102295
1001,0.42800000309944153
1002,0.10000000149011612
1003,0.5870000123977661
1004,0.10700000077486038
1005,0.0689999982714653
1006,0.4350000023841858
1007,0.16200000047683716
1008,0.421999990940094
1009,0.24300000071525574
1010,0.5529999732971191
1011,0.023000000044703484
1012,0.2370000034570694
1013,0.6600000262260437
1014,0.4309999942779541
1015,0.34599998593330383
1016,0.25699999928474426
1017,0.0949999988079071
1018,0.24699999392032623
1019,0.10499999672174454
1020,0.05400000140070915
1021,0.12300000339746475
1022,0.14900000393390656
1023,0.5070000290870667
1024,0.4830000102519989
1025,0.125
1026,0.25699999928474426
1027,0.08100000023841858
1028,0.47200000286102295
1029,0.4399999976158142
1030,0.40700000524520874
1031,0.35100001096725464
1032,0.18400000035762787
1033,0.3059999942779541
1034,0.19900000095367432
1035,0.3569999933242798
1036,0.18700000643730164
1037,0.24899999797344208
1038,0.24400000274181366
1039,0.14100000262260437
1040,0.35199999809265137
1041,0.08900000154972076
1042,0.13500000536441803
1043,0.6679999828338623
1044,0.03999999910593033
1045,0.03700000047683716
1046,0.4569999873638153
1047,0.5820000171661377
1048,0.6430000066757202
1049,0.14300000667572021
1050,0.1420000046491623
1051,0.527999997138977
1052,0.08500000089406967
1053,0.1420000046491623
1054,0.1679999977350235
1055,0.28999999165534973
1056,0.40799999237060547
1057,0.8299999833106995
1058,0.23100000619888306
1059,0.3230000138282776
1060,0.06300000101327896
1061,0.35199999809265137
1062,0.5130000114440918
1063,0.7239999771118164
1064,0.23000000417232513
1065,0.289000004529953
1066,0.039000000804662704
1067,0.12300000339746475
1068,0.7919999957084656
1069,0.5630000233650208
1070,0.6430000066757202
1071,0.4309999942779541
1072,0.08799999952316284
1073,0.1469999998807907
1074,0.2540000081062317
1075,0.35100001096725464
1076,0.1459999978542328
1077,0.0860000029206276
1078,0.13300000131130219
1079,0.10599999874830246
1080,0.2549999952316284
1081,0.3580000102519989
1082,0.4779999852180481
1083,0.3400000035762787
1084,0.25999999046325684
1085,0.8109999895095825
1086,0.4350000023841858
1087,0.5619999766349792
1088,0.32199999690055847
1089,0.40799999237060547
1090,0.3580000102519989
1091,0.07699999958276749
1092,0.3720000088214874
1093,0.11699999868869781
1094,0.3499999940395355
1095,0.08299999684095383
1096,0.20900000631809235
1097,0.375
1098,0.3009999990463257
1099,0.18400000035762787
1100,0.2980000078678131
1101,0.5070000290870667
1102,0.23499999940395355
1103,0.18000000715255737
1104,0.07000000029802322
1105,0.04600000008940697
1106,0.3240000009536743
1107,0.22699999809265137
1108,0.2800000011920929
1109,0.16200000047683716
1110,0.21299999952316284
1111,0.27900001406669617
1112,0.2919999957084656
1113,0.24899999797344208
1114,0.4230000078678131
1115,0.2809999883174896
1116,0.23000000417232513
1117,0.5669999718666077
1118,0.3179999887943268
1119,0.5920000076293945
1120,0.5249999761581421
1121,0.6269999742507935
1122,0.21299999952316284
1123,0.6060000061988831
1124,0.5799999833106995
1125,0.6140000224113464
1126,0.7099999785423279
1127,0.8539999723434448
1128,0.19499999284744263
1129,0.08799999952316284
1130,0.30799999833106995
1131,0.6790000200271606
1132,0.03200000151991844
1133,0.2070000022649765
1134,0.19200000166893005
1135,0.08399999886751175
1136,0.12399999797344208
1137,0.6460000276565552
1138,0.4320000112056732
1139,0.6510000228881836
1140,0.023000000044703484
1141,0.41200000047683716
1142,0.7590000033378601
1143,0.24199999868869781
1144,0.7450000047683716
1145,0.29100000858306885
1146,0.11400000005960464
1147,0.6880000233650208
1148,0.0860000029206276
1149,0.26499998569488525
1150,0.45100000500679016
1151,0.47600001096725464
1152,0.0689999982714653
1153,0.4959999918937683
1154,0.1770000010728836
1155,0.2759999930858612
1156,0.25699999928474426
1157,0.19200000166893005
1158,0.12700000405311584
1159,0.7540000081062317
1160,0.49300000071525574
1161,0.20900000631809235
1162,0.1469999998807907
1163,0.33000001311302185
1164,0.5960000157356262
1165,0.46399998664855957
1166,0.6110000014305115
1167,0.1550000011920929
1168,0.06700000166893005
1169,0.34299999475479126
1170,0.10599999874830246
1171,0.0989999994635582
1172,0.23100000619888306
1173,0.12999999523162842
1174,0.09099999815225601
1175,0.39100000262260437
1176,0.37700000405311584
1177,0.30000001192092896
1178,0.4050000011920929
1179,0.08399999886751175
1180,0.054999999701976776
1181,0.35100001096725464
1182,0.7400000095367432
1183,0.6460000276565552
1184,0.3479999899864197
1185,0.2549999952316284
1186,0.421999990940094
1187,0.23199999332427979
1188,0.09000000357627869
1189,0.28299999237060547
1190,0.40400001406669617
1191,0.05900000035762787
1192,0.04100000113248825
1193,0.5699999928474426
1194,0.08799999952316284
1195,0.5440000295639038
1196,0.19300000369548798
1197,0.08699999749660492
1198,0.328000009059906
1199,0.4399999976158142
1200,0.06199999898672104
1201,0.45399999618530273
1202,0.1599999964237213
1203,0.2709999978542328
1204,0.29600000381469727
1205,0.23399999737739563
1206,0.3050000071525574
1207,0.22100000083446503
1208,0.08900000154972076
1209,0.024000000208616257
1210,0.28200000524520874
1211,0.05900000035762787
1212,0.2540000081062317
1213,0.41499999165534973
1214,0.28700000047683716
1215,0.08299999684095383
1216,0.367000013589859
1217,0.3319999873638153
1218,0.24400000274181366
1219,0.02199999988079071
1220,0.0949999988079071
1221,0.39500001072883606
1222,0.05700000002980232
1223,0.2460000067949295
1224,0.10899999737739563
1225,0.03400000184774399
1226,0.3409999907016754
1227,0.4909999966621399
1228,0.10599999874830246
1229,0.3240000009536743
1230,0.44699999690055847
1231,0.3440000116825104
1232,0.20600000023841858
1233,0.09600000083446503
1234,0.09700000286102295
1235,0.17000000178813934
1236,0.18799999356269836
1237,0.11500000208616257
1238,0.10999999940395355
1239,0.21699999272823334
1240,0.08299999684095383
1241,0.5419999957084656
1242,0.05700000002980232
1243,0.05900000035762787
1244,0.5669999718666077
1245,0.09700000286102295
1246,0.46299999952316284
1247,0.15299999713897705
1248,0.4749999940395355
1249,0.13199999928474426
1250,0.11500000208616257
1251,0.492000013589859
1252,0.07500000298023224
1253,0.5600000023841858
1254,0.061000000685453415
1255,0.7670000195503235
1256,0.8640000224113464
